duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type
11.6,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
11.62,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Customer
11.63,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
11.68,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
11.7,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
11.7,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
11.73,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
11.73,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
11.83,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
11.83,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
11.85,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.0,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.07,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.1,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
12.12,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
12.13,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.22,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
12.45,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.47,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
12.53,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.53,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
12.55,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
12.58,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.6,2013-08-29,2013,08,29,3,Redwood City,Redwood City,Subscriber
12.62,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.65,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.65,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
12.67,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.72,2013-08-29,2013,08,29,3,San Jose,San Jose,Customer
12.73,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.73,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.75,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.78,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Subscriber
12.8,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.8,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
12.93,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.95,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
12.97,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
12.97,2013-08-29,2013,08,29,3,Mountain View,Mountain View,Customer
13.05,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.07,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.2,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.28,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.28,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.32,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.37,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.4,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.48,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.48,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.53,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.53,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.55,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.55,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.57,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.6,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.62,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.63,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.65,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.75,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.77,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.77,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.78,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.8,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.87,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
13.9,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
13.9,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
13.95,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.0,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.02,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
14.07,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.07,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.08,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.08,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.15,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.17,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.17,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.2,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Customer
14.2,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.2,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.22,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.22,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.28,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.38,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.42,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.45,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.45,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.5,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.55,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.57,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.62,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.63,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.63,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.65,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.65,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.67,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Subscriber
14.7,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
14.7,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.72,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.75,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.75,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
14.87,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.95,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
14.98,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
15.03,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
15.08,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
15.13,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.15,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.2,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.22,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.23,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
15.3,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.32,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
15.43,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.43,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.48,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.52,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.52,2013-08-29,2013,08,29,3,San Jose,San Jose,Customer
15.53,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.6,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
15.65,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
15.68,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.72,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.8,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
15.82,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.83,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.88,2013-08-29,2013,08,29,3,Mountain View,Mountain View,Subscriber
15.9,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
15.93,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.0,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.05,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.12,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.13,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.17,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.17,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.18,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.2,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
16.27,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.27,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.33,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.33,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.35,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.37,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.45,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.48,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.57,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
16.58,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.63,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.65,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.67,2013-08-29,2013,08,29,3,Redwood City,Redwood City,Subscriber
16.82,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.83,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.88,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
16.92,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.92,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.92,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
16.93,2013-08-29,2013,08,29,3,Mountain View,Mountain View,Customer
17.07,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.07,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.17,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.2,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.33,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Subscriber
17.33,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.43,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.45,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.5,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.53,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.58,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.58,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.68,2013-08-29,2013,08,29,3,Mountain View,Mountain View,Subscriber
17.75,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.75,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.77,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.78,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.85,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.87,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.87,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
17.92,2013-08-29,2013,08,29,3,San Jose,San Jose,Customer
17.95,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
17.95,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
18.02,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.05,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Subscriber
18.05,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.13,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Customer
18.13,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.23,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
18.27,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
18.28,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.3,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.35,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
18.42,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.45,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.45,2013-08-29,2013,08,29,3,San Jose,San Jose,Customer
18.48,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.5,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.52,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Customer
18.53,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.62,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.63,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.77,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
18.78,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.82,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
18.85,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.88,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Customer
18.93,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
18.95,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
18.97,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.0,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.0,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
19.03,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.12,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.15,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.17,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
19.17,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
19.2,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.28,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.32,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
19.32,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
19.35,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
19.37,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
19.47,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.52,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.57,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
19.6,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.62,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.62,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Customer
19.82,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
19.85,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.02,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
20.1,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Subscriber
20.17,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
20.18,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.18,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.22,2013-08-29,2013,08,29,3,Palo Alto,Palo Alto,Subscriber
20.33,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
20.4,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.68,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.73,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.75,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.78,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.85,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
20.88,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
20.88,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
20.97,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
21.05,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
21.18,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
21.27,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
21.3,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
21.32,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
21.35,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
21.47,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
21.53,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
21.63,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
21.68,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
21.75,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
21.77,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
21.82,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
21.88,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
21.9,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
22.02,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
22.05,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
22.1,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
22.1,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
22.13,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
22.15,2013-08-29,2013,08,29,3,San Jose,San Jose,Subscriber
22.32,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
22.32,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
22.42,2013-08-29,2013,08,29,3,San Jose,San Jose,Customer
22.43,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
22.48,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
22.5,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
22.52,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
22.88,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
22.88,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
23.2,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
23.28,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
23.48,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
23.72,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
23.73,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
23.73,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
23.85,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
23.87,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
23.97,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
23.98,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Subscriber
23.98,2013-08-29,2013,08,29,3,San Jose,San Jose,Customer
24.08,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
24.18,2013-08-29,2013,08,29,3,San Francisco,San Francisco,Customer
